,label,text
89,1,stay busi night realli like veri attract classi comfort hotel 's got element sexi sharp public space nice open area bar front lobbi nice sit area room love well handsom fixtur furnitur terrif desk work space comfort bed bathroom amen fixtur sleek attract well best hotel breathtak view citi water river lake if 're work area 's best choic part town i prefer nearbi hyatt monaco
90,1,just back busi trip the homewood great locat magnific mile includ great breakfast heavi hor d'ouevr dinner beer pre-paid rate without doubt best valu chicago long long time
91,1,i love hotel fabul old build first class modern amen great locat 's close lakeshor citi chicago walkabl citi superb base the staff love friendli effici the room wonder comfort except clean great chair great coffe love bathroom huge absolut fantast shower it also extrem quiet that best bed ever meant i slept well sinc i week import yummi martini martini bar i definitley back
92,1,thi great hotel the view fabul servic friendli locat superb we book room upper floor access loung breakfast snack avail pictur perfect view chicago river the neg ceil hall room low make feel littl cramp we book room night memori day weekend it steal i highli recommend hotel anyon return
93,1,my niec i stay long weekend wonder time we arriv earli around 8:30am let u room thi nice otherwis would store luggag regist later room clean bathroom with woman need extra towel brought right away got call make sure deliv room also quiet construct go behind u never heard anyth bed comfi quilt ... good locat michigan ave. all wonder stay would return
94,1,i time chicago i stay differ hotel thi much best option the lobbi warm receptionist room hotel good it walk distanc magnific mile 's chanc get lost hotel if like travel style could good option
95,1,our first visit chicago i realli wait go back the hotel great locat everi member staff contact except help particular mention go door staff amazingli help the room clean quiet spaciou everi hotel like
96,1,the best servic the staff incred you never lift finger the room huge hotel room go the view phenomen locat great what great weekend we stop drink palm restaur unfortun close p.m. too bad the lobbi loung open later drink cost twice much bar palm
97,1,i thought swissotel great hotel the room spaciou clean especi downtown chicago standard most importantli room quiet i never heard peopl hallway i tri sleep the downsid bed anyth special sure like hotel chicago hotel cater wealthi and/or busi client ridicul minibar park price howev awar prior arriv big deal ie find differ place park car bring snack room it would nice though hotel swissotel microfridg room guest use staff help bellman instantli got cab upon request front desk effici help overal i get good rate i 'll stay swissotel next time i chicago
98,1,we stay sheraton navi pier first weekend novemb pleas accommod servic we upgrad club level room stay adjoin the view room spectacular tell pictur attach they also left plate cooki treat kid room upon check-in made u feel special the hotel central navi pier michigan ave. walk trolley cab around area we ate breakfast buffet morn thought pretti good the egg littl runni happili made differ batch u omelet station our six year old ate free two eleven year old instead adult the room clean concierg recept staff friendli help ... definit visit sheraton 're chicago next time
99,1,we stay swissotel special birthday weekend wife aug i call ahead ask nice room order flower wife jaym ballard concierg made arrang flower earli check-in great room our room 33rd floor view face citi room larg everyth look like new great bed larg bathroom separ shower great ammen a beauti bouquet flower arriv upon arriv the hotel min everyth close far anyth ha great restaur patio outsid i cigar a realli nice pool hot tub 42nd floor i would recommend hotel anyon thank jaym make trip special
100,1,stay hotel week famili hotel huge clean comfi bed food great staff nicer stay thanksgiv fabul second time chicago still want go back ... hotel within walkin distanc state street michicgan avenue.ther taxi right outsid hotel concierg also ring mini bu travel big crowd.ther also cinema min away opposit hotel perfect hotel great get away ...
101,1,we stay swissotel 25th anniversari we got corner room lake citi view the room clean spaciou the staff extrem friendli help we ask late checkout told problem if bring car park millinum park block away the cost 14.00 compar swissotel 41.00
102,1,i stay week confer servic excel in addit excel servic locat great with quick access michigan ave .. the bar shula 's restaur excel you must rib-ey steak ... well done
103,1,the sheraton fantast hotel my wife i stay 29th floor overlook chicago river lake michigan the view great we got corner room also couch the hotel short walk navi pier magnific mile shop area food hotel great servic check maid servic first class great hotel great town highli recommend
